data_status,device_ms,condition,support_level,fsr_raw_adc,discomfort_nrs,safety_symptom_flag,user_continues,task_phase
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000380,A,0,908.374938333079,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000400,A,0,908.5029923022605,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000420,A,0,908.6309254251,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000440,A,0,908.7587358833846,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000460,A,0,908.8864218606448,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000480,A,0,909.0139815421802,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000500,A,0,909.1414131150854,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000520,A,0,909.2687147682757,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000540,A,0,909.3958846925127,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000560,A,0,909.5229210804305,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000580,A,0,909.6498221265606,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000600,A,0,909.7765860273585,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000620,A,0,909.9032109812282,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000640,A,0,910.0296951885492,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000660,A,0,910.1560368517008,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000680,A,0,910.2822341750882,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000700,A,0,910.4082853651682,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000720,A,0,910.5341886304745,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000740,A,0,910.6599421816428,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000760,A,0,910.7855442314369,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000780,A,0,910.9109929947736,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000800,A,0,911.0362866887482,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000820,A,0,911.1614235326601,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000840,A,0,911.2864017480379,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000860,A,0,911.4112195586641,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000880,A,0,911.5358751906017,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000900,A,0,911.6603668722182,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000920,A,0,911.7846928342111,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000940,A,0,911.9088513096333,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000960,A,0,912.0328405339181,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1000980,A,0,912.1566587449042,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001000,A,0,912.2803041828606,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001020,A,0,912.4037750905122,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001040,A,0,912.5270697130638,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001060,A,0,912.6501862982262,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001080,A,0,912.7731230962399,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001100,A,0,912.8958783599011,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001120,A,0,913.0184503445857,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001140,A,0,913.1408373082745,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001160,A,0,913.2630375115779,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001180,A,0,913.3850492177603,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001200,A,0,913.5068706927656,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001220,A,0,913.6285002052407,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001240,A,0,913.7499360265612,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001260,A,0,913.8711764308551,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001280,A,0,913.9922196950281,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001300,A,0,914.1130640987874,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001320,A,0,914.2337079246664,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001340,A,0,914.3541494580495,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001360,A,0,914.4743869871958,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001380,A,0,914.5944188032639,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001400,A,0,914.7142432003359,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001420,A,0,914.8338584754421,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001440,A,0,914.9532629285844,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001460,A,0,915.0724548627614,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001480,A,0,915.1914325839919,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001500,A,0,915.310194401339,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001520,A,0,915.4287386269345,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001540,A,0,915.5470635760025,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001560,A,0,915.6651675668836,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001580,A,0,915.7830489210586,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001600,A,0,915.9007059631726,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001620,A,0,916.0181370210586,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001640,A,0,916.1353404257612,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001660,A,0,916.2523145115607,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001680,A,0,916.3690576159966,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001700,A,0,916.4855680798905,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001720,A,0,916.6018442473712,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001740,A,0,916.717884465897,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001760,A,0,916.8336870862793,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001780,A,0,916.9492504627067,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001800,A,0,917.0645729527677,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001820,A,0,917.1796529174745,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001840,A,0,917.2944887212861,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001860,A,0,917.4090787321317,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001880,A,0,917.5234213214333,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001900,A,0,917.6375148641297,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001920,A,0,917.7513577386992,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001940,A,0,917.8649483271824,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001960,A,0,917.9782850152059,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1001980,A,0,918.0913661920042,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002000,A,0,918.2041902504436,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002020,A,0,918.3167555870444,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002040,A,0,918.4290606020041,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002060,A,0,918.54110369922,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002080,A,0,918.6528832863113,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002100,A,0,918.7643977746429,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002120,A,0,918.8756455793471,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002140,A,0,918.9866251193462,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002160,A,0,919.0973348173753,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002180,A,0,919.2077731000047,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002200,A,0,919.3179383976618,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002220,A,0,919.4278291446539,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002240,A,0,919.5374437791903,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002260,A,0,919.6467807434043,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002280,A,0,919.7558384833757,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002300,A,0,919.8646154491527,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002320,A,0,919.9731100947736,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002340,A,0,920.0813208782895,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002360,A,0,920.1892462617856,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002380,A,0,920.2968847114033,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002400,A,0,920.4042346973621,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002420,A,0,920.5112946939809,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002440,A,0,920.6180631797002,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002460,A,0,920.7245386371036,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002480,A,0,920.8307195529391,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002500,A,0,920.9366044181407,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002520,A,0,921.0421917278503,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002540,A,0,921.1474799814386,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002560,A,0,921.2524676825261,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002580,A,0,921.3571533390054,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002600,A,0,921.4615354630618,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002620,A,0,921.5656125711938,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002640,A,0,921.6693831842357,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002660,A,0,921.7728458273772,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002680,A,0,921.8759990301852,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002700,A,0,921.9788413266243,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002720,A,0,922.0813712550779,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002740,A,0,922.1835873583688,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002760,A,0,922.2854881837798,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002780,A,0,922.3870722830746,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002800,A,0,922.4883382125184,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002820,A,0,922.5892845328982,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002840,A,0,922.6899098095432,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002860,A,0,922.7902126123456,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002880,A,0,922.8901915157805,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002900,A,0,922.9898450989265,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002920,A,0,923.0891719454854,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002940,A,0,923.188170643803,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002960,A,0,923.2868397868887,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1002980,A,0,923.3851779724354,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003000,A,0,923.4831838028398,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003020,A,0,923.5808558852223,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003040,A,0,923.6781928314463,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003060,A,0,923.7751932581384,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003080,A,0,923.8718557867078,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003100,A,0,923.9681790433659,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003120,A,0,924.0641616591462,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003140,A,0,924.159802269923,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003160,A,0,924.2550995164319,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003180,A,0,924.3500520442878,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003200,A,0,924.4446585040052,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003220,A,0,924.5389175510169,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003240,A,0,924.6328278456931,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003260,A,0,924.7263880533608,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003280,A,0,924.8195968443222,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003300,A,0,924.9124528938742,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003320,A,0,925.0049548823266,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003340,A,0,925.0971014950217,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003360,A,0,925.1888914223518,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003380,A,0,925.2803233597792,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003400,A,0,925.3713960078535,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003420,A,0,925.4621080722308,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003440,A,0,925.5524582636918,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003460,A,0,925.6424452981605,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003480,A,0,925.7320678967218,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003500,A,0,925.8213247856402,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003520,A,0,925.9102146963777,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003540,A,0,925.998736365612,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003560,A,0,926.0868885352542,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003580,A,0,926.1746699524668,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003600,A,0,926.2620793696817,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003620,A,0,926.3491155446175,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003640,A,0,926.4357772402975,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003660,A,0,926.5220632250671,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003680,A,0,926.6079722726116,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003700,A,0,926.6935031619732,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003720,A,0,926.7786546775687,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003740,A,0,926.8634256092066,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003760,A,0,926.9478147521041,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003780,A,0,927.031820906905,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003800,A,0,927.1154428796956,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003820,A,0,927.1986794820227,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003840,A,0,927.2815295309101,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003860,A,0,927.3639918488749,1.0,0,1,typing
SYNTHETIC DEMONSTRATION ONLY - NOT HUMAN EXPERIMENT RESULTS,1003880,A,0,927.4460652639452,1.0,0,1,typing
